Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,3.473684210526316,0.6716894977168948,11.713450292397662,0.481453634085213,0.4284811040219969
2,4.105263157894737,0.6143250688705231,6.953216374269005,0.5146616541353384,0.356159520679159
3,2.736842105263158,0.7556818181818183,14.543859649122806,0.4333333333333334,0.4352061614451959
4,3.263157894736842,0.4830456349206349,7.859649122807017,0.4438596491228069,0.4334384086430121
5,3.684210526315789,0.5358126721763086,7.380116959064328,0.4691729323308271,0.3688479526453965
6,4.631578947368421,0.5328976034858386,4.350877192982456,0.7563909774436091,0.3924909151136442
7,3.1578947368421053,0.4749124649859942,6.269005847953216,0.612280701754386,0.4977903007668797
8,2.3157894736842106,0.4354563492063493,7.982456140350878,0.3929824561403509,0.4974202076953287
9,2.8421052631578947,0.5552536231884057,10.08187134502924,0.3070175438596491,0.3902131543064986
10,2.421052631578948,0.472482993197279,9.187134502923977,0.363157894736842,0.4456040840497905
11,1.894736842105263,0.5815151515151519,13.619883040935672,0.3543859649122806,0.3296465673599981
12,2.9473684210526314,0.493843537414966,9.210526315789474,0.3894736842105263,0.3502117704941304
13,2.9473684210526314,0.5920940170940168,11.380116959064328,0.4260651629072681,0.2547349919218085
14,3.789473684210526,0.6603260869565216,9.76608187134503,0.4171679197994987,0.2457541669474351
15,2.631578947368421,0.5254658385093167,10.198830409356724,0.3701754385964912,0.3697295126780376
16,3.684210526315789,0.9487179487179488,14.91812865497076,0.5914786967418547,0.1474510488382566
Average,3.157894736842105,0.583345019133623,9.71345029239766,0.45769110275689223,0.37144874172541054
