Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,3.473684210526316,0.8604651162790697,14.57309941520468,0.5288220551378446,0.2621463912514965
2,5.052631578947368,0.7856481481481481,11.713450292397662,0.6666666666666666,0.3263768448103595
3,4.631578947368421,0.8548850574712644,13.035087719298245,0.587719298245614,0.2540393718634132
4,3.8947368421052633,0.8416666666666667,13.871345029239766,0.5789473684210527,0.3319013376362339
5,4.421052631578948,0.9397163120567376,14.09356725146199,0.5964912280701755,0.2194622826313033
6,4.526315789473684,0.846264367816092,13.04093567251462,0.4736842105263157,0.2317189703409916
7,4.842105263157895,0.7789351851851849,11.690058479532164,0.587719298245614,0.3090759140108683
8,4.842105263157895,0.5761707988980719,7.39766081871345,0.5497076023391813,0.2761549578322756
9,4.631578947368421,0.8548850574712644,13.035087719298245,0.587719298245614,0.2509351200724741
10,4.631578947368421,0.8052083333333332,12.485380116959064,0.5614035087719298,0.2547231856231124
11,4.526315789473684,0.8990384615384617,13.608187134502923,0.5614035087719298,0.2624327876326476
12,4.315789473684211,0.9237588652482268,14.11111111111111,0.4736842105263157,0.1813614311241747
13,4.631578947368421,0.8591954022988506,13.023391812865498,0.5526315789473685,0.2620241138892945
14,4.631578947368421,0.79921875,12.508771929824562,0.5964912280701755,0.2484639987716369
15,4.526315789473684,0.8990384615384617,13.608187134502923,0.5614035087719298,0.2448049942916964
16,4.947368421052632,0.7928240740740738,11.660818713450292,0.5964912280701755,0.3229716548325119
17,4.526315789473684,0.8990384615384616,13.608187134502923,0.5614035087719298,0.2517911805572593
18,3.5789473684210527,0.7095238095238092,11.929824561403509,0.5513784461152883,0.3222989790848813
Average,4.479532163742691,0.8291934071714543,12.721897335932423,0.5652093195952845,0.2673713064587017
