Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,1.1578947368421053,0.525,14.54970760233918,0.0,0.4492091090506462
2,0.7368421052631579,0.8030303030303031,17.871345029239766,0.0,0.691001466378568
3,4.526315789473684,0.91025641025641,13.584795321637428,0.474937343358396,0.1527104068299499
4,0.9473684210526316,0.4719111969111968,15.596491228070176,0.0,0.4702198857332499
5,3.684210526315789,0.8181818181818182,13.32748538011696,0.4617794486215539,0.0997576781225244
6,0.9473684210526316,0.6916666666666667,16.982456140350877,0.0,0.6693752927632809
7,0.5263157894736842,0.8571428571428571,18.27485380116959,0.0,0.6462016328777317
8,2.1052631578947367,0.6666666666666667,14.08187134502924,0.2385964912280701,0.3866146078746319
9,2.1052631578947367,0.6418128654970762,13.286549707602338,0.3360902255639098,0.3140336332574396
10,3.684210526315789,0.806547619047619,13.239766081871345,0.4815371762740184,0.1256822578699496
11,1.368421052631579,0.6090090090090091,15.350877192982455,0.187719298245614,0.3261143592844714
12,1.0526315789473684,0.5772222222222222,16.08187134502924,0.087719298245614,0.5249355826964008
13,6.0,0.6838235294117652,5.269005847953216,0.7078643578643579,0.1845802483135732
14,2.1052631578947367,0.3777777777777777,7.263157894736842,0.2157894736842105,0.4825188364861164
15,0.9473684210526316,0.7083333333333334,17.18713450292398,0.0,0.6701806854922703
16,0.631578947368421,0.875,18.16959064327485,0.0,0.7137429666725866
17,3.5789473684210527,0.5479166666666665,7.415204678362573,0.370718462823726,0.1976757846940009
18,2.210526315789474,0.5467078189300412,11.140350877192985,0.4479949874686716,0.4756312121013883
19,1.4736842105263157,0.4386394557823131,12.619883040935672,0.0,0.5944858014698198
20,1.7894736842105263,0.4684410430839004,12.619883040935672,0.175438596491228,0.5591743803618066
21,1.368421052631579,0.5372549019607846,14.052631578947368,0.0789473684210526,0.5694401543910645
22,4.0,0.689873417721519,11.08187134502924,0.5619047619047619,0.2339174251198891
23,1.5789473684210529,0.3734913147648998,9.719298245614034,0.0,0.5497657692742081
24,1.7894736842105263,0.5598214285714288,13.56140350877193,0.2982456140350877,0.6339290117761389
25,1.5789473684210529,0.6979166666666667,15.77777777777778,0.1403508771929824,0.4729056169354131
Average,2.0757894736842104,0.6353377995721177,13.52421052631579,0.21062535125693016,0.4477521522330848
