Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,3.473684210526316,0.5030501089324616,4.315789473684211,0.3957393483709274,0.3812793237596004
2,3.3684210526315788,0.4922794117647057,6.146198830409356,0.5581453634085213,0.4123197686170824
3,2.526315789473684,0.5888888888888889,12.584795321637428,0.4736842105263157,0.6243610720277615
4,3.473684210526316,0.8233333333333333,13.847953216374268,0.7528822055137844,0.5187533375030992
5,4.421052631578948,0.6595911949685532,8.368421052631579,0.5127401837928153,0.2378326222849173
6,1.7894736842105263,0.5671904761904764,14.2046783625731,0.1403508771929824,0.7035017843664306
7,3.473684210526316,0.6376811594202897,9.807017543859647,0.4680451127819549,0.3243215239858135
8,3.0526315789473686,0.7103448275862069,13.157894736842104,0.487719298245614,0.5286910545612644
9,3.5789473684210527,0.6807359307359304,11.263157894736842,0.631328320802005,0.4975361330124295
10,5.2631578947368425,0.7277227722772276,8.736842105263158,0.6554720133667502,0.2536477091885682
11,4.2105263157894735,0.7256097560975608,10.666666666666666,0.689139515455305,0.2880726085747366
12,2.9473684210526314,0.6619718309859155,11.871345029239766,0.3822055137844611,0.3973700628470044
Average,3.464912280701754,0.6481999742651293,10.414230019493177,0.5122876636034531,0.43064058339405903
