Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,1.894736842105263,0.6837719298245616,15.210526315789474,0.3070175438596491,0.6847447210481147
2,1.368421052631579,0.8823529411764706,17.23391812865497,0.3596491228070175,0.6154423168734589
3,1.7894736842105263,0.6534188034188035,15.146198830409356,0.2017543859649122,0.5725912370805886
4,1.368421052631579,0.8015873015873015,16.842105263157894,0.2017543859649122,0.4747289456907091
5,1.368421052631579,0.825,16.935672514619885,0.2807017543859649,0.6507396689856679
6,0.8421052631578947,0.8076923076923077,17.660818713450293,0.1228070175438596,0.581002061530898
7,1.1578947368421053,0.7807017543859649,17.05263157894737,0.2105263157894736,0.627148917069985
8,0.9473684210526316,0.7708333333333334,17.362573099415204,0.087719298245614,0.591803836662145
9,5.157894736842105,0.5684210526315793,2.245614035087719,0.7119465329991645,0.4415094161206612
10,1.6842105263157894,0.8133333333333332,16.426900584795323,0.3245614035087719,0.5862701068223319
11,2.0,0.4871080139372824,11.263157894736842,0.2350877192982456,0.6110145095468735
12,1.1578947368421053,0.84375,17.34502923976608,0.2017543859649122,0.5178658774639842
13,1.4736842105263157,0.868421052631579,17.029239766081872,0.3596491228070175,0.5977591193230196
14,1.1578947368421053,0.84375,17.34502923976608,0.2017543859649122,0.526551708909081
Average,1.6691729323308273,0.7592958445680369,15.364243943191315,0.2719059553646019,0.57708374593768
