Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,5.368421052631579,0.6100217864923752,3.818713450292398,0.605639097744361,0.4146595571697447
2,4.7368421052631575,0.5827886710239654,3.900584795321637,0.5786967418546365,0.4343144619427745
3,4.105263157894737,0.5169590643274856,2.473684210526316,0.643859649122807,0.484760939398393
4,3.5789473684210527,0.4753411306042882,2.7777777777777777,0.4859649122807017,0.4707771221851377
5,6.0,0.5872319688109164,2.198830409356725,0.7565162907268171,0.4594532219266509
6,5.157894736842105,0.5619883040935675,2.327485380116959,0.6543859649122807,0.4287916720828525
7,4.2105263157894735,0.5053606237816765,2.602339181286549,0.5726817042606517,0.4188089055274433
8,4.105263157894737,0.532244008714597,4.16374269005848,0.5140350877192981,0.4885862260045164
9,4.421052631578948,0.5443469785575052,2.2865497076023398,0.5906015037593985,0.4338197790745877
10,4.315789473684211,0.5040517961570593,2.7134502923976607,0.4491228070175439,0.3890497882353039
11,3.1578947368421053,0.4624338624338624,4.6725146198830405,0.463157894736842,0.5046318842917201
12,3.3684210526315788,0.4571289334447228,2.9766081871345027,0.4934837092731829,0.5403757742501534
13,4.842105263157895,0.5682261208577005,2.16374269005848,0.5259398496240602,0.4282780891199439
Average,4.412955465587045,0.5313940960999786,3.005847953216374,0.5641604010025062,0.4535621093237862
