Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,4.421052631578948,0.5400871459694991,4.175438596491228,0.5542606516290727,0.4038464915600334
2,2.736842105263158,0.4292094615624028,4.894736842105263,0.3508771929824562,0.4974199576068994
3,1.7894736842105263,0.5693452380952385,13.543859649122806,0.3210526315789473,0.5728521803372262
4,1.894736842105263,0.6880341880341881,15.08187134502924,0.3771929824561403,0.6407757663855089
5,2.421052631578948,0.4146971288515407,6.701754385964913,0.4263157894736842,0.5179210301618047
6,2.3157894736842106,0.3871323529411764,7.140350877192983,0.3070175438596491,0.5350065759538325
7,2.526315789473684,0.4865079365079363,9.04093567251462,0.4175438596491228,0.4460483105867156
8,2.0,0.7073170731707319,14.847953216374268,0.4122807017543859,0.655879116807954
9,3.0526315789473686,0.7119883040935672,13.257309941520468,0.5543859649122808,0.4680823756080064
10,2.736842105263158,0.48125,7.684210526315789,0.5368421052631579,0.435108905145052
11,2.526315789473684,0.6398907103825137,12.941520467836256,0.4964912280701755,0.4915665593542921
12,3.0526315789473686,0.4887698412698413,7.748538011695906,0.3689223057644111,0.3774601403567448
13,2.736842105263158,0.4717879604672059,9.298245614035087,0.4333333333333334,0.5046982173314422
14,2.526315789473684,0.4552696078431371,6.181286549707602,0.2719298245614034,0.4821892349847929
15,1.894736842105263,0.6462962962962965,14.514619883040936,0.3456140350877193,0.5918447548204426
16,2.631578947368421,0.4175857843137254,6.795321637426901,0.5,0.4930111138466193
17,3.1578947368421053,0.4762896825396825,7.976608187134503,0.5035087719298245,0.4508104611132915
18,2.736842105263158,0.4633333333333337,7.847953216374269,0.4105263157894736,0.4723268796925188
19,2.9473684210526314,0.4461834733893559,6.625730994152047,0.5105263157894737,0.4723120321828681
20,2.526315789473684,0.4497619047619048,7.935672514619883,0.4912280701754386,0.5122770985706508
21,2.736842105263158,0.4556051587301588,7.953216374269005,0.4789473684210526,0.5216365901826172
22,2.421052631578948,0.6425595238095239,13.45029239766082,0.4157894736842105,0.5539321785479536
23,4.2105263157894735,0.5172794117647066,6.181286549707602,0.5641186299081036,0.3264643876378794
24,3.473684210526316,0.7777777777777777,13.16374269005848,0.6182957393483709,0.4585530063343523
25,3.1578947368421053,0.4575892857142859,6.52046783625731,0.5017543859649123,0.4582230544500975
26,2.9473684210526314,0.6326086956521738,12.187134502923977,0.6393483709273182,0.4053055210256966
27,3.263157894736842,0.4580376595082479,4.807017543859649,0.5040100250626567,0.4260663950048302
28,3.789473684210526,0.4528322440087147,5.187134502923977,0.6022556390977444,0.4768765434859039
29,2.8421052631578947,0.397284469343293,5.6608187134502925,0.512280701754386,0.5130679135218229
30,2.3157894736842106,0.4952380952380952,10.397660818713453,0.4385964912280702,0.4762948596640947
31,2.0,0.5755747126436785,13.362573099415204,0.4122807017543859,0.6697555878053048
32,3.5789473684210527,0.456504824151883,4.970760233918129,0.5824561403508772,0.4233295338063852
Average,2.792763157894737,0.5215509150676818,9.002375730994151,0.46437447786131997,0.4915919616835511
