Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,6.7368421052631575,0.6608932461873642,3.707602339181287,0.614862914862915,0.2025880120498102
2,9.68421052631579,0.789760348583878,3.309941520467836,0.685118098275993,0.0640569707588649
3,5.2631578947368425,0.6078431372549024,3.824561403508772,0.5895572263993315,0.3278569857935505
4,6.842105263157895,0.6488017429193899,3.847953216374269,0.6003578293051978,0.1498563156353083
5,8.631578947368421,0.7456427015250549,3.432748538011696,0.6624956914430599,0.1360565016977561
6,6.947368421052632,0.7064950980392157,5.274853801169591,0.6839257233994076,0.1380408320680557
7,4.842105263157895,0.606985294117647,5.573099415204679,0.4895989974937344,0.2380154950728522
8,6.526315789473684,0.6628540305010898,3.660818713450293,0.6034100402521455,0.1840149165658314
9,7.578947368421052,0.7178649237472767,3.461988304093567,0.66992451992452,0.1920449156035482
10,8.947368421052632,0.7657952069716776,3.3567251461988303,0.6871894187683661,0.1341306098623244
11,6.631578947368421,0.6666666666666673,3.6432748538011697,0.6008202323991799,0.163931998648253
12,6.315789473684211,0.6412854030501094,3.771929824561404,0.6432710564289512,0.2040122212389055
13,6.421052631578948,0.6563180827886715,3.684210526315789,0.6021910837700312,0.1889110352631145
14,6.7368421052631575,0.684095860566449,3.5497076023391814,0.643332982806667,0.1980311980390846
15,8.421052631578947,0.7461873638344226,3.4035087719298245,0.6784805837437415,0.1663506111877633
16,8.421052631578947,0.7461873638344227,3.4035087719298245,0.7062504746715274,0.1650742220694108
Average,7.184210526315789,0.6908547794117649,3.8066520467836256,0.635049179621548,0.1783108025971521
