Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,5.157894736842105,0.6089324618736387,3.801169590643275,0.5824561403508771,0.3149697321668356
2,6.526315789473684,0.6887254901960788,5.321637426900585,0.6299916457811194,0.1849225508126492
3,4.105263157894737,0.602638888888889,7.1345029239766085,0.4922305764411028,0.2399287256041393
4,4.2105263157894735,0.6879432624113474,9.508771929824562,0.4246449456975772,0.2630749138706982
5,4.315789473684211,0.6208333333333333,7.064327485380117,0.576984126984127,0.2681378853061947
6,6.0,0.5859649122807021,2.327485380116959,0.6192298929141035,0.2421376662020105
7,6.2105263157894735,0.7034313725490194,5.1988304093567255,0.635675727780991,0.20742213891256
8,7.263157894736842,0.6529411764705886,3.8596491228070176,0.6352472089314197,0.128824066686003
9,8.0,0.6861598440545813,1.7894736842105263,0.7136059846586162,0.2152593465864121
10,6.7368421052631575,0.6383040935672516,1.976608187134503,0.6354712538923065,0.2506996066273317
11,4.526315789473684,0.5547758284600395,2.2339181286549707,0.4854636591478696,0.3552709112611286
12,6.7368421052631575,0.6797385620915035,3.584795321637427,0.6118326118326117,0.2378406397885175
13,4.0,0.5754901960784314,5.614035087719298,0.4503759398496241,0.3249657644495625
14,6.842105263157895,0.649122807017544,1.912280701754386,0.6512756249598355,0.2698798332391625
15,5.473684210526316,0.6507352941176469,5.380116959064328,0.6390104047998785,0.2467569197042067
16,4.947368421052632,0.5798474945533773,3.9941520467836256,0.6320384294068505,0.2916103659624526
17,7.263157894736842,0.6773879142300196,1.7485380116959064,0.6637312979418241,0.2255242740587437
18,5.157894736842105,0.5994553376906319,3.900584795321637,0.576858813700919,0.3163623517055348
19,6.842105263157895,0.6759259259259262,3.6140350877192975,0.6866560340244552,0.2125696112713183
Average,5.806094182825484,0.6378081155679236,4.208679593721144,0.5969884378471636,0.2524293318008138
