Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,1.894736842105263,0.765625,15.730994152046785,0.3245614035087719,0.5937951414526684
2,2.1052631578947367,0.6598639455782316,14.09356725146199,0.375438596491228,0.5222985913714703
3,2.0,0.7000000000000002,14.970760233918128,0.3859649122807018,0.6509761546213799
4,2.9473684210526314,0.4748774509803918,6.093567251461988,0.3982456140350877,0.5087403179528127
5,2.3157894736842106,0.4473386818495516,10.77777777777778,0.3947368421052631,0.5300971909571678
6,2.0,0.8160919540229884,16.017543859649123,0.3824561403508771,0.5739919865236847
7,3.3684210526315788,0.455421335200747,6.6608187134502925,0.4456140350877194,0.4059605712280841
8,2.736842105263158,0.8564814814814814,15.274853801169591,0.6666666666666667,0.6835265840227064
9,2.526315789473684,0.4710992907801419,10.42690058479532,0.3649122807017544,0.548609898091021
10,2.0,0.6530303030303032,14.649122807017545,0.3894736842105263,0.553967429235986
11,2.1052631578947367,0.6775362318840582,14.380116959064328,0.3596491228070175,0.5793846950032222
12,2.526315789473684,0.62421875,12.660818713450292,0.3368421052631579,0.5265789057178958
13,2.631578947368421,0.5144345238095239,10.725146198830409,0.3596491228070175,0.4982663642293884
14,3.473684210526316,0.6600877192982455,11.421052631578949,0.5035087719298246,0.4271645831348785
15,3.789473684210526,0.4634453781512603,4.923976608187134,0.5122807017543859,0.4756763108521069
16,1.894736842105263,0.5848272642390292,14.064327485380115,0.3508771929824562,0.5152820949061215
17,2.421052631578948,0.6595679012345682,13.619883040935672,0.3684210526315789,0.5747133450868489
18,2.631578947368421,0.4078314659197014,6.970760233918129,0.3701754385964912,0.5254568528871635
19,2.631578947368421,0.72,13.941520467836256,0.3614035087719299,0.5242740359771259
Average,2.5263157894736836,0.6111462461821171,11.968605724838412,0.4026777469990766,0.5378295291185122
