Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,13.473684210526317,0.8742690058479532,1.2514619883040936,0.8209718214362178,0.089000551523274
2,1.7894736842105263,0.4727106227106227,10.362573099415204,0.2736842105263157,0.470611426261007
3,1.5789473684210529,0.5868217054263568,14.812865497076023,0.2456140350877193,0.607116010336904
4,4.421052631578948,0.7625570776255707,11.56140350877193,0.6885964912280702,0.3853334063659276
5,2.1052631578947367,0.5594527363184081,12.473684210526317,0.4070175438596491,0.4882223132358216
6,1.6842105263157894,0.6093495934959351,14.994152046783626,0.2982456140350877,0.5780732103438727
7,1.4736842105263157,0.5301724137931038,13.362573099415204,0.087719298245614,0.5201033017205968
8,2.0,0.5833333333333335,13.0,0.3210526315789473,0.4768293698990404
9,2.1052631578947367,0.4526530612244898,9.239766081871345,0.2701754385964912,0.4552200678278872
10,1.7894736842105263,0.5248717948717952,12.75438596491228,0.2456140350877192,0.536712664335806
11,1.1578947368421053,0.7196969696969696,16.771929824561404,0.2456140350877192,0.6373859478481515
12,1.5789473684210529,0.5481818181818184,13.649122807017545,0.2105263157894736,0.6102537239828079
13,1.4736842105263157,0.632882882882883,15.321637426900583,0.2017543859649122,0.6053200284176922
14,1.4736842105263157,0.4811475409836069,13.269005847953215,0.1228070175438596,0.5557712449229145
15,1.7894736842105263,0.6029411764705884,13.95906432748538,0.287719298245614,0.4823337209761902
16,1.6842105263157894,0.5182795698924735,13.064327485380115,0.1140350877192982,0.5750217284405097
17,1.6842105263157894,0.5254098360655742,13.146198830409356,0.2017543859649122,0.5193436210011653
Average,2.544891640866873,0.5873371258130283,12.52906776745786,0.29664127329397766,0.5054501374964451
