Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,1.263157894736842,0.8645833333333334,17.34502923976608,0.2105263157894736,0.6159936934336889
2,1.6842105263157894,0.8066666666666668,16.432748538011698,0.3157894736842105,0.6394426803612214
3,2.1052631578947367,0.8333333333333334,16.01169590643275,0.3684210526315789,0.6868791250626856
4,1.5789473684210529,0.6531531531531533,15.304093567251462,0.3157894736842104,0.620443713176577
5,2.0,0.7956989247311829,15.818713450292398,0.4649122807017543,0.6088444060847733
6,1.5789473684210529,0.6100000000000001,15.08187134502924,0.087719298245614,0.6648018828297689
7,1.5789473684210529,0.7756410256410255,16.339181286549707,0.3245614035087719,0.6435190683175795
8,1.368421052631579,0.8518518518518517,17.140350877192983,0.175438596491228,0.5629800828109313
9,1.368421052631579,0.75,16.555555555555557,0.087719298245614,0.6414040432268291
Average,1.6140350877192984,0.7712142543011719,16.225471085120205,0.2612085769980506,0.6315898550337838
