Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,1.4736842105263157,0.7339743589743589,16.36842105263158,0.2807017543859649,0.7258058786139933
2,1.368421052631579,0.8333333333333333,17.04093567251462,0.1842105263157894,0.6434268141195266
3,1.4736842105263157,0.8333333333333334,16.941520467836256,0.4385964912280701,0.7599164990261076
4,1.1578947368421053,0.9583333333333334,17.742690058479532,0.2105263157894736,0.659920089368017
5,1.0526315789473684,0.9545454545454546,17.84795321637427,0.3157894736842105,0.7726332569433183
6,1.6842105263157894,0.9,16.91812865497076,0.5087719298245613,0.6507999112134935
7,0.631578947368421,0.9285714285714286,18.269005847953217,0.0,0.7838838224790124
8,1.7894736842105263,0.8863636363636364,16.71345029239766,0.5087719298245614,0.6776025815192315
9,1.368421052631579,0.7689393939393938,16.760233918128655,0.1842105263157894,0.6180725035315815
10,0.7368421052631579,0.7777777777777778,17.771929824561404,0.087719298245614,0.4912573564429811
11,0.9473684210526316,0.861111111111111,17.760233918128655,0.1578947368421052,0.7506932484758337
12,1.1578947368421053,0.8928571428571429,17.54385964912281,0.175438596491228,0.7191599271518154
13,0.8421052631578947,0.9444444444444444,18.058479532163744,0.1578947368421052,0.7680487122295452
14,1.0526315789473684,0.8571428571428571,17.549707602339183,0.1228070175438596,0.750213166024777
15,1.263157894736842,0.875,17.339181286549707,0.1842105263157894,0.6418720964268053
16,0.7368421052631579,0.8333333333333334,17.970760233918128,0.0,0.7420640328026378
17,1.368421052631579,0.8083333333333332,16.94736842105263,0.2807017543859649,0.7050479633101706
18,1.368421052631579,0.8425925925925926,17.146198830409357,0.4385964912280701,0.7322189821141536
19,1.5789473684210529,0.8571428571428571,16.82456140350877,0.2280701754385964,0.6627808576837476
20,1.5789473684210529,0.7881944444444445,16.549707602339183,0.3421052631578947,0.6725750874079706
21,0.8421052631578947,0.6911764705882352,17.292397660818715,0.0,0.6134215198062463
22,1.368421052631579,0.7958333333333332,16.95906432748538,0.2105263157894736,0.6721641463233117
23,0.7368421052631579,0.8888888888888888,18.064327485380115,0.0,0.7774349295455592
24,0.9473684210526316,0.8611111111111112,17.760233918128655,0.1578947368421052,0.742706709418868
25,0.7368421052631579,0.7243589743589745,17.690058479532162,0.0,0.6205404323282869
26,2.1052631578947367,0.8333333333333334,16.01169590643275,0.631578947368421,0.7184819640215117
27,2.0,0.8160919540229885,16.017543859649123,0.5877192982456141,0.7301633435653497
Average,1.235867446393762,0.8424488234152233,17.25406107862248,0.23684210526315785,0.6964039196997723
