Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,3.263157894736842,0.5624999999999992,7.192982456140351,0.4779448621553885,0.3632117977949836
2,3.0526315789473686,0.4948529411764703,5.964912280701754,0.4894736842105263,0.4844716866512676
3,2.631578947368421,0.4626050420168063,6.257309941520468,0.5258145363408522,0.4873337193206365
4,3.5789473684210527,0.5514705882352936,5.678362573099415,0.5664160401002507,0.3916510539861139
5,2.736842105263158,0.4678921568627447,6.157894736842105,0.549122807017544,0.5215468210811182
6,3.0526315789473686,0.4832983193277307,6.181286549707602,0.487719298245614,0.4482981811701114
7,3.789473684210526,0.5298474945533767,4.16374269005848,0.4672932330827067,0.2575281434132774
8,3.473684210526316,0.5111111111111111,4.228070175438597,0.492982456140351,0.4001486841112784
9,2.526315789473684,0.5026388888888882,7.409356725146199,0.4491228070175438,0.4623139804580709
10,2.421052631578948,0.5385869565217389,10.052631578947368,0.4082706766917293,0.4575704212662153
11,3.473684210526316,0.4932461873638343,4.421052631578948,0.5383458646616541,0.3873080410896033
12,3.684210526315789,0.5306100217864923,4.111111111111111,0.4769423558897243,0.3826042141841398
Average,3.140350877192983,0.5107216423203739,5.984892787524367,0.4941207184628236,0.42033222871056797
