Segment_number,Average Degree (Global),Global Efficiency,Average Shortest Path Length,Clustering Coefficient,Modularity
1,2.631578947368421,0.5597069597069596,10.105263157894736,0.3169172932330827,0.2395528900449576
2,1.894736842105263,0.5646766169154228,12.409356725146198,0.3157894736842105,0.4766247919253071
3,3.1578947368421053,0.5397222222222219,7.333333333333333,0.4645363408521303,0.340154052372646
4,2.526315789473684,0.5285455486542441,10.175438596491228,0.2962406015037593,0.337394542207208
5,2.1052631578947367,0.530801687763713,11.362573099415204,0.2395989974937343,0.420290053913758
6,3.1578947368421053,0.7636363636363636,13.374269005847951,0.394110275689223,0.0506918635371854
7,3.789473684210526,0.7666666666666666,12.350877192982455,0.5416457811194654,0.3203232872684606
8,2.526315789473684,0.6191542288557214,12.362573099415204,0.3042606516290727,0.2653258890465166
9,2.526315789473684,0.7373188405797102,14.32748538011696,0.3333333333333332,0.1291650189441043
10,2.736842105263158,0.516194968553459,8.842105263157896,0.2859649122807017,0.3614123458362197
11,2.1052631578947367,0.5239583333333333,11.298245614035087,0.2333333333333333,0.4728673521743214
12,2.421052631578948,0.5549999999999998,11.216374269005849,0.2867167919799498,0.4004200895938142
13,2.3157894736842106,0.5732067510548522,11.228070175438596,0.3614035087719298,0.348942121917456
14,2.421052631578948,0.5556962025316454,11.31578947368421,0.2944862155388471,0.3359675585347294
15,2.421052631578948,0.7016666666666664,13.947368421052632,0.2526315789473684,0.3594378040391816
16,2.3157894736842106,0.5584388185654005,11.274853801169591,0.318546365914787,0.4204287629012546
17,2.3157894736842106,0.5556962025316453,11.298245614035087,0.2395989974937343,0.3678873892761738
Average,2.5510835913312695,0.5970639457787075,11.424836601307188,0.3223008501646273,0.3321697537372526
